Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
0	20	COL1A2	Control_1_B_2	-1	19.83371	833.8197	798.9508	-34.8689	0.9996387	78612.75		1.572702	False											6	1991.913	10.86399	22.40775	8051.941	0.6242874	4.042315	
0	21	COL4A1	Control_1_B_2	-1	25.77196	822.7377	787.4099	-35.32788	0.9994777	70169.99		1.560633	False											5	1673.967	14.25027	27.50423	8497.78	0.3230545	5.076433	
0	22	MMP1	Control_1_B_2	-1	23.6115	808.5901	783.0164	-25.57373	0.999791	68663.39		1.63144	False											7	2182.866	14.2669	25.46885	10433.54	0.4555427	4.779745	
0	23	MMP14	Control_1_B_2	-1	22.28327	806.6558	763.6558	-43	0.9995965	92917.2		1.602594	False											5	1700.291	12.8849	24.36878	8324.278	0.4978307	4.895797	
0	24	NOX4	Control_1_B_2	-1	28.81386	763.1803	743.1475	-20.03278	0.9997905	62282.94		1.706605	False											5	2125.208	18.89639	31.27107	9901.651	1.099466	4.659144	
0	25	PMEPA1	Control_1_B_2	-1	28.95857	785.7213	754.3607	-31.36066	0.9996725	36864.28		1.530196	False											5	1838.327	15.10799	31.59119	7630.024	0.719313	4.150526	
0	26	TIMP1	Control_1_B_2	-1	19.47646	771.8853	737.0984	-34.78687	0.9997886	96553.89		1.66933	False											10	2197.864	12.17742	21.53704	10751.56	0.5539807	4.891821	
0	27	FGF2	Control_1_B_2	-1	26.27561	761.3934	740.2623	-21.13116	0.9995955	89462.97		1.702013	False											7	2166.614	17.32938	28.06135	8915.724	0.5581017	4.11505	
0	28	FOSB	Control_1_B_2	-1	31.16736	746.7377	729.8688	-16.8689	0.9994334	34675.43		1.484903	False											4	1903	15.32519	33.18116	8912.705	0.3654526	4.683504	
0	29	GUSB	Control_1_B_2	-1	26.47174	725.9508	702.3115	-23.63934	0.9995526	76344.56		1.706216	False											8	2096.991	17.42046	28.58387	7707.167	0.784188	3.675346	
0	30	ID1	Control_1_B_2	-1	28.1774	724.5574	707.4262	-17.13116	0.9994647	72020.35		1.546218	False											5	1933.297	15.19698	30.23884	8696.333	0.4639221	4.498187	
0	31	SKI	Control_1_B_2	-1	24.38328	762.1312	725.2623	-36.8689	0.9992333	222343.8		1.744349	False											9	1848.834	16.78775	26.14853	8947.991	0.5865316	4.839802	
0	32	SMAD3	Control_1_B_2	-1	24.87507	745.7869	708.6885	-37.09833	0.9998317	73084.13		1.67487	False											9	2088.965	15.83053	26.82131	11153.11	0.5931327	5.33906	
0	33	SPARC	Control_1_B_2	-1	21.39045	781.541	744.4099	-37.1311	0.9996625	99264.58		1.527966	False											9	2051.302	11.05967	23.64268	10293.91	0.407853	5.018233	
0	34	TGFBR1	Control_1_B_2	-1	26.60289	747.0656	719.3771	-27.68848	0.9996428	128607.6		1.705299	False											8	2009.265	17.65146	28.30214	10890.16	0.5154131	5.419971	
0	35	VIM	Control_1_B_2	-1	17.44352	751.5574	721.1803	-30.37708	0.9997518	79587.49		1.688358	False											10	1944.003	11.14343	19.28798	9365.142	0.4221324	4.817453	
0	36	TP53BP1	Control_1_B_2	-1	24.54276	755.9672	719	-36.96722	0.999665	118755.4		1.713774	False											8	1919.325	16.095	27.22709	9261.555	1.257312	4.825422	
0	37	ADAMTS1	Control_1_B_2	-1	23.77833	743.3934	720.8853	-22.50818	0.9994864	81146.74		1.541318	False											10	1821.6	12.64568	25.85962	8175.446	0.4063737	4.488059	
0	38	B2M	Control_1_B_2	-1	20.22747	771.7213	735.1147	-36.60657	0.9996423	152846.6		1.613009	False											9	1874.201	11.78386	22.43239	10499.02	0.5375903	5.601862	
0	39	BHLHE40	Control_1_B_2	-1	29.42592	751.5082	723.8688	-27.63934	0.9993919	65952.14		1.612848	False											6	1886.16	17.43644	31.43062	7703.661	0.5694486	4.08431	
0	40	ITGA1	Control_1_B_2	-1	27.37486	805.3771	780.082	-25.2951	0.9995742	37416.92		1.778069	False											9	1883.455	19.30993	29.76788	5755.827	1.222669	3.055994	
0	41	JUN	Control_1_B_2	-1	23.7723	790.1639	763.8033	-26.36066	0.999756	49709.84		1.668915	False											8	1883.424	14.84875	26.28482	7547.79	0.9472996	4.007483	
0	42	LARP6	Control_1_B_2	-1	24.9668	783.7377	748.1967	-35.54102	0.9998446	22832.14		1.684754	False											9	1728.132	16.03652	27.01548	6860.667	0.676298	3.96999	
0	43	LOXL2	Control_1_B_2	-1	26.33327	784.0328	749.5246	-34.50818	0.9997667	54399.39		1.63666	False											9	1611.732	16.07138	28.19967	9021.729	0.5028709	5.597538	
0	44	THBS1	Control_1_B_2	-1	20.14516	768.2295	745.4426	-22.78687	0.9998585	31253.17		1.665089	False											8	1847.35	12.50131	22.41955	7671.425	0.6884837	4.152666	
0	45	CTGF	Control_1_B_2	-1	25.57605	783.1312	748.8197	-34.31146	0.9994597	115793.9		1.718295	False											7	1635.617	17.37272	26.89075	9149.573	0.3186944	5.593957	
0	46	EGR2	Control_1_B_2												CurveFitFailed																
0	47	ENG	Control_1_B_2	-1	24.28653	744.0656	706.459	-37.60651	0.9995325	73684.29		1.58471	False											4	1955.314	13.83418	26.09742	8363.667	0.3719385	4.277403	
0	48	FBLN1	Control_1_B_2	-1	19.78087	767.0984	734.9836	-32.11481	0.9997838	86114.39		1.645175	False											10	1698.311	12.09251	21.56109	10529.07	0.3771154	6.199734	
0	49	PPIA	Control_1_B_2	-1	22.0748	770.7049	748.3115	-22.39343	0.9998412	61563.63		1.62275	False											4	1578.896	13.00044	24.59119	9440.057	0.7833001	5.978899	
0	50	PTEN	Control_1_B_2	-1	24.44121	763.082	739.8033	-23.27869	0.9994494	122325.6		1.744015	False											6	1538.347	16.66104	26.6763	7405.926	0.9334065	4.814212	
0	51	RARG	Control_1_B_2	-1	24.79843	769.0656	734.0328	-35.03278	0.9998751	35975.76		1.617858	False											12	1676.771	14.62706	27.09574	9053.167	0.6881983	5.399166	
0	52	SERPINE1	Control_1_B_2	-1	22.86795	807.8033	781.5738	-26.22949	0.9997664	67730.27		1.567829	False											8	1415.551	12.58238	25.1169	9089.177	0.5183441	6.420946	
0	53	VCAN	Control_1_B_2	-1	22.63105	814.6066	773.1147	-41.49182	0.9990757	278926.4		1.738475	False											10	1677.296	15.38069	24.60324	8511.373	0.6892769	5.07446	
0	54	CAV1	Control_1_B_2	-1	20.58883	792.9508	763.8525	-29.09833	0.999168	315330.3		1.637764	False											11	1804.006	12.38474	22.8036	9651.747	0.6031262	5.350174	
0	55	IL1B	Control_1_B_2												CurveFitFailed																
0	56	COL1A1	Control_1_B_2	-1	20.34976	786.6066	747.9016	-38.70496	0.999742	134763.4		1.570131	False											17	1605.921	11.11615	22.94043	11044.4	0.6403327	6.877302	
0	57	COL2A1	Control_1_B_2												CurveFitFailed																
0	58	LTBP2	Control_1_B_2	-1	24.01755	795.5574	772.918	-22.63934	0.9997212	78166.75		1.594057	False											13	1557.569	13.90123	25.66886	10505.74	0.3153012	6.744962	
0	59	MMP13	Control_1_B_2	-1	28.96201	812.6558	772.8197	-39.83606	0.9994425	13324.04		1.568083	False											12	1376.25	16.08559	31.17749	4084.37	0.5896517	2.967753	
0	60	MMP2	Control_1_B_2	-1	20.83803	779.4426	753.9344	-25.50818	0.9997219	58313.25		1.649814	False											14	1487.813	12.69328	23.20913	7172.122	0.7306426	4.820581	
0	61	PDGFA	Control_1_B_2	-1	30.69501	788.0328	747.8033	-40.22949	0.9998099	13418.16		1.520993	False											11	1368.931	15.89228	33.04531	7006.434	0.5728982	5.118181	
0	62	THBS2	Control_1_B_2	-1	22.97698	788.6558	740.7213	-47.93445	0.9999078	24684.44		1.589792	False											15	1594.64	13.15203	24.78308	9681.193	0.3596427	6.071086	
0	63	FBN1	Control_1_B_2	-1	22.89069	777.1147	715.6721	-61.44263	0.999726	116091.9		1.628476	False											10	1672.235	13.84139	24.50906	11807.64	0.3312449	7.060992	
0	64	FN1	Control_1_B_2	-1	17.78848	770.1147	711.2787	-58.83606	0.9998096	63440.4		1.54709	False											11	1315.655	9.347013	20.27822	9335.033	0.456919	7.095351	
0	65	GADD45B	Control_1_B_2	-1	27.33938	742.7705	679	-63.77051	0.9998531	18743.19		1.605494	False											12	1314.713	16.254	28.72743	8951.829	0.2577747	6.808961	
0	66	HAS2	Control_1_B_2	-1	28.15434	749.0984	689.0164	-60.08197	0.999786	48551.02		1.692532	False											9	1733.268	18.26469	30.31715	8648.33	0.8139438	4.989609	
0	67	SERPINE2	Control_1_B_2	-1	22.91642	722.3442	671.8688	-50.4754	0.999755	18438.14		1.602548	False											10	1530.093	13.21887	25.18928	5234.354	0.6067165	3.420939	
0	68	SKIL	Control_1_B_2	-1	26.27681	756.1147	681.5246	-74.59015	0.9998313	76707.6		1.678847	False											10	1758.501	16.7241	28.53579	10890.64	0.8276277	6.193136	
0	69	SMAD7	Control_1_B_2	-1	28.10056	739.4099	667.2131	-72.19672	0.9998491	33431.34		1.626225	False											10	1589.207	17.21856	29.39783	12121.01	0.2482385	7.627081	
0	70	TGFB1	Control_1_B_2	-1	24.69124	752.2295	658	-94.22949	0.9999368	17504.73		1.616292	False											15	1392.355	14.63366	26.63006	9145.9	0.4863451	6.568653	
0	71	VEGFA	Control_1_B_2	-1	27.4238	735.2131	617.8688	-117.3443	0.9998779	55121.6		1.651607	False											14	1935.432	16.83888	30.00319	11258.06	1.017577	5.816819	
1	0	IL1A	TGFb_96_H_2												CurveFitFailed																
1	1	ACTA2	TGFb_96_H_2	-1	23.9575	790.9672	745.4426	-45.5246	0.9995622	229479.5		1.540983	False											11	2361.187	12.76326	25.94087	14432.73	0.3688067	6.112492	
1	2	ATP6AP1	TGFb_96_H_2	-1	24.8306	724.5901	698.1967	-26.39343	0.9998051	79760.7		1.705251	False											9	1851.819	16.38135	26.68225	10524.68	0.5859073	5.683427	
1	3	BGN	TGFb_96_H_2	-1	21.90187	797.8525	759.3771	-38.4754	0.9997547	128896		1.639787	False											11	2278.189	13.19557	24.3107	11414.96	0.7547896	5.010539	
1	4	IL6	TGFb_96_H_2	-1	28.0697	798.5574	754.1639	-44.39343	0.9998159	78613.42		1.615675	False											10	2327.033	16.89154	29.52699	15741.28	0.3015175	6.764528	
1	5	ITGA2	TGFb_96_H_2	-1	28.52817	798.1967	757.9836	-40.21313	0.9997154	82186.51		1.65047	False											8	1898.736	17.93381	29.98308	12332.47	0.3409446	6.495095	
1	6	JUNB	TGFb_96_H_2	-1	24.82095	760.8688	729.9836	-30.88525	0.9997525	63185.45		1.598956	False											7	1838.015	14.23353	27.33207	8674.565	0.7723108	4.719528	
1	7	LOXL1	TGFb_96_H_2	-1	22.93261	723	694.2459	-28.75409	0.9995366	177124		1.66444	False											10	1677.309	14.41743	24.75607	10184.94	0.4796867	6.072193	
1	8	TGFBR2	TGFb_96_H_2	-1	24.1717	803.0164	764.918	-38.09839	0.9997943	149423.4		1.736161	False											7	2142.558	16.43499	26.10757	13122.31	0.6841316	6.1246	
1	9	COL5A1	TGFb_96_H_2	-1	27.03467	795.1147	753.7377	-41.37701	0.9996298	133302.1		1.506968	False											5	1891.824	13.61101	29.46754	12165.88	0.5335343	6.430767	
1	10	DCN	TGFb_96_H_2	-1	19.47048	819.9836	781.5082	-38.4754	0.9997858	269549.2		1.71184	False											14	2566.276	12.76667	21.55459	16310.97	0.649883	6.355892	
1	11	ELN	TGFb_96_H_2	-1	20.59398	804.9508	754.3771	-50.57373	0.9996696	96764.88		1.606933	False											9	1971.352	11.92722	22.72618	9263.493	0.4966453	4.699057	
1	12	ETS1	TGFb_96_H_2	-1	27.62003	837.0984	787.2459	-49.85248	0.9996336	80924.83		1.618731	False											7	2182.12	16.37922	29.87129	9263.528	0.7034004	4.245197	
1	13	CDKN2A	TGFb_96_H_2	-1	26.3813	837.2131	808.1475	-29.06561	0.9995499	184418.6		1.678416	False											8	2455.558	17.00037	28.0419	12302.42	0.4554696	5.010029	
1	14	PSMD14	TGFb_96_H_2	-1	26.4185	827.6229	793.0984	-34.52454	0.9998029	96440.31		1.722699	False											9	2556.151	17.99722	27.82503	13712.42	0.3753087	5.36448	
1	15	RARA	TGFb_96_H_2	-1	27.49305	841.0492	802.8525	-38.19672	0.9998057	25786.16		1.490921	False											3	1846.496	13.56831	29.60249	9338.501	0.3741229	5.057416	
1	16	RHOB	TGFb_96_H_2	-1	23.98821	842.5082	816.8853	-25.62292	0.9996836	66619.73		1.715848	False											11	2043.808	15.79625	26.49708	7678.786	1.086571	3.757097	
1	17	TIMP3	TGFb_96_H_2	-1	22.32525	849.6558	813.4754	-36.18036	0.9998832	64425.93		1.646226	False											8	2434.014	13.60696	24.56068	11989.24	0.670099	4.925708	
1	18	PPP3CA	TGFb_96_H_2	-1	23.9338	857.6229	830.0656	-27.55737	0.9997039	90292.18		1.806754	False											11	1950.559	17.47894	25.75023	8910.595	0.7134308	4.568227	
1	19	CDKN2B	TGFb_96_H_2	-1	26.79468	833.459	806.5738	-26.88525	0.9998121	43153.76		1.548284	False											10	2173.973	14.75576	28.0511	16403.61	0.1546754	7.545451	
1	20	COL1A2	TGFb_96_H_2	-1	18.98457	861.9016	832.541	-29.36066	0.9997355	61503.35		1.571366	False											10	2013.064	10.35382	21.58609	8259.125	0.6098368	4.102763	
1	21	COL4A1	TGFb_96_H_2	-1	25.87204	837.7049	812.1312	-25.57373	0.9997612	39410.68		1.534285	False											6	1608.94	13.69941	27.80799	8992.288	0.3641943	5.588953	
1	22	MMP1	TGFb_96_H_2	-1	28.76046	840.9672	811.8361	-29.13116	0.9994299	123791		1.603309	False											8	2356.456	16.81532	30.78282	10332.25	0.5549585	4.384655	
1	23	MMP14	TGFb_96_H_2	-1	22.28801	797.7213	757.9672	-39.75409	0.999791	56154.3		1.594879	False											8	1677.661	12.76163	24.35012	8979.85	0.4721974	5.352602	
1	24	NOX4	TGFb_96_H_2	-1	24.39532	800.5901	764	-36.59015	0.9994558	246978.8		1.808616	False											11	2186.096	17.87749	26.16069	10709.91	0.684	4.899102	
1	25	PMEPA1	TGFb_96_H_2	-1	23.72686	778.4262	754.7377	-23.68848	0.9998163	38818.7		1.605821	False											8	1879.359	13.86934	25.60822	8734.475	0.4282078	4.647581	
1	26	TIMP1	TGFb_96_H_2	-1	21.60174	773.3115	747.6721	-25.63934	0.999807	93130.93		1.676658	False											11	2268.694	13.74966	23.40965	11564.79	0.4694536	5.097553	
1	27	FGF2	TGFb_96_H_2	-1	25.68485	757.3115	718.5901	-38.72131	0.999649	89317.87		1.666807	False											6	2157.413	16.18914	27.69405	9193.872	0.6275789	4.261526	
1	28	FOSB	TGFb_96_H_2												CurveFitFailed																
1	29	GUSB	TGFb_96_H_2	-1	26.46874	732.6721	706.7213	-25.95081	0.9998199	41172.43		1.622554	False											7	1945.9	15.6687	29.03531	8530.41	0.9048673	4.383786	
1	30	ID1	TGFb_96_H_2	-1	25.81741	762.2787	714.1312	-48.14752	0.999621	68026		1.574319	False											6	1876.17	14.54891	27.56982	9363.14	0.3507048	4.99056	
1	31	SKI	TGFb_96_H_2	-1	23.75012	761.5901	731.3934	-30.19672	0.9995035	156630.9		1.708102	False											4	1793.959	15.69214	25.61052	9214.541	0.5813706	5.136428	
1	32	SMAD3	TGFb_96_H_2	-1	26.00631	772.3442	719.3934	-52.95081	0.9996673	137624.2		1.651366	False											8	2083.099	16.12708	27.94086	11476.12	0.5603397	5.509156	
1	33	SPARC	TGFb_96_H_2	-1	19.72719	775.918	725.082	-50.83606	0.999684	105907.4		1.520118	False											7	1954.517	9.987082	22.27517	10216.11	0.4723612	5.226923	
1	34	TGFBR1	TGFb_96_H_2	-1	25.1259	743.2787	710.5901	-32.68854	0.9996871	140209.6		1.715865	False											8	2005.77	16.88229	26.71147	11662.62	0.449774	5.814534	
1	35	VIM	TGFb_96_H_2	-1	18.56713	755.918	711.3771	-44.54095	0.9998805	42158		1.636423	False											8	1960.445	11.11547	20.70728	9653.423	0.5110519	4.924098	
1	36	TP53BP1	TGFb_96_H_2	-1	24.39859	759.4426	721.9836	-37.45905	0.9996942	122802.5		1.748815	False											6	1958.184	16.71115	26.63864	9862.599	0.9483293	5.036605	
1	37	ADAMTS1	TGFb_96_H_2	-1	25.33303	767.8033	730.7541	-37.04919	0.9993858	83269.33		1.515519	False											6	1752.674	13.00055	27.33287	8542.435	0.350537	4.873943	
1	38	B2M	TGFb_96_H_2	-1	20.98323	775.9836	738.6066	-37.37701	0.9998668	50082.16		1.625668	False											4	1796.727	12.45799	23.12544	9884.279	0.5468875	5.501271	
1	39	BHLHE40	TGFb_96_H_2	-1	27.3192	775.0984	742.2131	-32.88525	0.9996912	42622.65		1.632053	False											6	1840.489	16.56439	29.2775	7641.747	0.5557941	4.15202	
1	40	ITGA1	TGFb_96_H_2	-1	25.15629	793.7705	757.3279	-36.44263	0.9995094	56090.63		1.77408	False											7	1853.326	17.67155	27.43563	6066.643	1.060085	3.273382	
1	41	JUN	TGFb_96_H_2	-1	24.6503	798.3771	756.8525	-41.5246	0.9997471	55627.02		1.646279	False											9	1844.574	15.02311	27.09206	7983.496	0.8499163	4.328096	
1	42	LARP6	TGFb_96_H_2	-1	25.12862	796.7541	761.8525	-34.90161	0.9998694	21624.95		1.673351	False											10	1714.76	15.9564	27.11262	7323.583	0.616665	4.270909	
1	43	LOXL2	TGFb_96_H_2	-1	28.53593	778.7869	753.2295	-25.55737	0.999926	15256.21		1.622253	False											9	1607.656	17.15702	30.38054	9497.598	0.4919841	5.907729	
1	44	THBS1	TGFb_96_H_2	-1	22.0832	779.8033	744.7541	-35.04919	0.9998676	36044.95		1.611888	False											6	1910.278	12.82305	24.61047	8579.79	0.7609342	4.491384	
1	45	CTGF	TGFb_96_H_2	-1	20.71544	790.0656	756.5082	-33.55737	0.9993847	199437.6		1.78182	False											11	1580.732	14.98365	21.8637	10149.26	0.2446556	6.420609	
1	46	EGR2	TGFb_96_H_2	-1	29.02761	792.9344	763.1147	-29.8197	0.9997792	42681.6		1.599441	False											13	1920.996	16.91288	30.98631	9788.001	0.5177591	5.095274	
1	47	ENG	TGFb_96_H_2	-1	25.42622	775.0492	739.082	-35.96722	0.9997412	37197.21		1.567685	False											10	1871.666	14.158	27.27059	8332.127	0.3745086	4.451716	
1	48	FBLN1	TGFb_96_H_2	-1	18.41185	774.1312	728.3934	-45.73773	0.9997652	104047.1		1.582405	False											16	1667.931	10.23396	20.69655	10707.98	0.4657478	6.419919	
1	49	PPIA	TGFb_96_H_2	-1	22.46211	789.9836	763.082	-26.90161	0.9999172	35353.21		1.609929	False											11	1562.548	13.01638	24.99831	9922.614	0.7698361	6.350277	
1	50	PTEN	TGFb_96_H_2	-1	24.48306	790.2459	758.6721	-31.57379	0.9988739	247560.1		1.764649	False											12	1543.349	17.08316	26.58293	7372.21	0.8682343	4.776763	
1	51	RARG	TGFb_96_H_2	-1	25.50081	778.4262	751.5901	-26.83606	0.9998478	43941.7		1.620826	False											13	1835.462	15.1149	27.78845	9319.696	0.7003315	5.077575	
1	52	SERPINE1	TGFb_96_H_2	-1	22.88407	785.6066	752.5246	-33.08197	0.9998028	67299.99		1.579421	False											8	1422.188	12.82219	25.03016	9792.464	0.493123	6.885489	
1	53	VCAN	TGFb_96_H_2	-1	22.4088	771.8525	739.0492	-32.80328	0.9991754	268005.5		1.735767	False											12	1635.84	15.1838	24.37557	8723.578	0.6768419	5.332781	
1	54	CAV1	TGFb_96_H_2	-1	21.83017	704.0984	684.3607	-19.73773	0.999536	166213.8		1.638525	False											13	1828.408	13.21013	23.89916	9743.154	0.5490125	5.328763	
1	55	IL1B	TGFb_96_H_2												CurveFitFailed																
1	56	COL1A1	TGFb_96_H_2	-1	18.29362	741.5738	715.7213	-25.85248	0.9996973	181133.3		1.593469	False											16	1668.132	10.28454	20.80262	11602.04	0.5983164	6.955109	
1	57	COL2A1	TGFb_96_H_2												CurveFitFailed																
1	58	LTBP2	TGFb_96_H_2	-1	20.18088	763.4262	753.8361	-9.590149	0.999587	161339.7		1.586975	False											12	1609.369	11.40612	22.14052	10732.57	0.3729331	6.668805	
1	59	MMP13	TGFb_96_H_2	-1	29.0159	778.3607	763.3607	-15	0.9991457	24213.49		1.498269	False											10	1419.294	14.32977	31.95152	4318.136	0.7862589	3.042454	
1	60	MMP2	TGFb_96_H_2	-1	19.50005	775.2459	760.5082	-14.73773	0.9995948	93974.09		1.648128	False											12	1508.416	11.79698	22.00708	7375.676	0.7781614	4.889683	
1	61	PDGFA	TGFb_96_H_2	-1	28.83821	759.6393	751.1803	-8.459045	0.9997864	24364.1		1.559686	False											11	1417.732	15.9354	30.71315	8137.583	0.4115504	5.739859	
1	62	THBS2	TGFb_96_H_2	-1	21.66123	771.2787	748.1147	-23.16394	0.9998524	44254.1		1.616137	False											13	1608.56	12.83374	23.38049	9877.843	0.3409085	6.1408	
1	63	FBN1	TGFb_96_H_2	-1	20.42353	755.9836	714.0328	-41.95081	0.9997827	176316.6		1.591911	False											8	1905.26	11.61457	22.43977	14685.78	0.4108311	7.708018	
1	64	FN1	TGFb_96_H_2	-1	18.98381	743.2623	709.3771	-33.88519	0.9995645	314283.4		1.570779	False											7	426.6027	10.41301	21.17485	12460	0.4152305	29.20751	
1	65	GADD45B	TGFb_96_H_2	-1	25.53498	750.2623	706.0492	-44.21307	0.9997324	45238.86		1.548062	False											6	1343.282	13.85664	27.2717	9172.876	0.3047162	6.828707	
1	66	HAS2	TGFb_96_H_2	-1	27.56373	736.2951	691.1639	-45.13116	0.9997511	64630.83		1.72438	False											2	1794.64	18.60509	29.44411	9160.392	0.6684426	5.104307	
1	67	SERPINE2	TGFb_96_H_2	-1	20.12321	733.1967	688.3771	-44.81964	0.9998583	12591.3		1.572514	False											7	1546.424	11.01488	22.7715	5393.712	0.6715471	3.48786	
1	68	SKIL	TGFb_96_H_2	-1	24.28965	728.2623	671.9508	-56.31146	0.9998199	96564.13		1.682707	False											4	1791.547	15.48866	26.55446	11195.81	0.8087139	6.249241	
1	69	SMAD7	TGFb_96_H_2	-1	26.49526	754.9672	677.6558	-77.31146	0.9998902	30117.86		1.597782	False											3	1559.868	15.51455	28.02667	11584.89	0.2980648	7.426843	
1	70	TGFB1	TGFb_96_H_2	-1	25.24831	716.918	635.1475	-81.77051	0.9998991	30361.75		1.585063	False											4	1370.919	14.28038	27.50531	9347.406	0.5990253	6.81835	
1	71	VEGFA	TGFb_96_H_2	-1	27.36952	748.2951	656.5738	-91.72131	0.9998462	62937.76		1.633041	False											3	1895.626	16.34981	30.29112	10630.19	1.241155	5.607747	
2	0	IL1A	Control_3_H_2												CurveFitFailed																
2	1	ACTA2	Control_3_H_2	-1	26.15595	762.8033	741.6558	-21.14752	0.99965	165992.9		1.560825	False											6	2486.461	14.49538	27.82744	15846.63	0.303996	6.373167	
2	2	ATP6AP1	Control_3_H_2	-1	24.84308	710.8361	680.2131	-30.62292	0.9996511	156280.3		1.690373	False											8	1860.918	16.08249	26.81051	10861.66	0.633024	5.836722	
2	3	BGN	Control_3_H_2	-1	26.33541	759.2623	741.7869	-17.4754	0.9998502	68170.77		1.61175	False											6	2314.475	15.3537	28.98686	11577.15	0.930629	5.002061	
2	4	IL6	Control_3_H_2	-1	28.55433	765.1967	743.6721	-21.5246	0.9996707	143795.8		1.614917	False											7	2363.716	17.12836	30.11376	15517.5	0.3476533	6.564875	
2	5	ITGA2	Control_3_H_2	-1	27.42654	787.1475	756.3771	-30.77045	0.9995438	146120.9		1.637132	False											5	1883.908	16.89259	28.99256	11974.98	0.3672548	6.356459	
